ID,PSD
1666,0.004304463
1667,0.026597451
1668,0.07292158
1669,0.070875829
1670,0.02356291
1671,0.004224826
1672,0.040857722
1673,0.073309455
1674,0.049608729
1675,0.007924376
1676,0.014686804
1677,0.058389159
1678,0.068384267
1679,0.0284068
1680,0.003418039
1681,0.036186144
1682,0.07783677
1683,0.063745998
1684,0.015607511
1685,0.007995861
1686,0.051555864
1687,0.076897443
1688,0.044275965
1689,0.005653215
1690,0.021652958
1691,0.065608022
1692,0.066638196
1693,0.022852435
1694,0.004687416
1695,0.042909198
1696,0.078945926
1697,0.056636911
1698,0.010512798
1699,0.011214596
1700,0.054649314
1701,0.069927151
1702,0.03250692
1703,0.002722483
1704,0.029088218
1705,0.07058605
1706,0.061631204
1707,0.016482255
1708,0.007007646
1709,0.048760087
1710,0.07610183
1711,0.046104513
1712,0.006640524
1713,0.020615599
1714,0.066248804
1715,0.071369211
1716,0.027471636
1717,0.003028058
1718,0.03521091
1719,0.071610574
1720,0.053941342
1721,0.010629612
1722,0.011428624
1723,0.056274083
1724,0.074906986
1725,0.038024803
1726,0.003751418
1727,0.025697428
1728,0.068289715
1729,0.063508876
1730,0.019002969
1731,0.006104602
1732,0.046623604
1733,0.077747835
1734,0.050770232
1735,0.007598255
1736,0.014382338
1737,0.057669107
1738,0.067109875
1739,0.027752765
1740,0.003401962
1741,0.034401632
1742,0.072738425
1743,0.057887709
1744,0.013069622
1745,0.008881505
1746,0.051637668
1747,0.073405408
1748,0.03969
1749,0.004196866
1750,0.023829453
1751,0.068454611
1752,0.068264759
1753,0.023771159
1754,0.004592141
1755,0.039459008
1756,0.071650841
1757,0.049647024
1758,0.00853193
1759,0.013323062
1760,0.055181788
1761,0.06597675
1762,0.027863404
1763,0.00286304
1764,0.034346046
1765,0.076548742
1766,0.064997239
1767,0.017592858
1768,0.00673505
1769,0.04618523
1770,0.070908945
1771,0.040954508
1772,0.004545042
1773,0.020852087
1774,0.065450126
1775,0.068578019
1776,0.02551178
1777,0.004041672
1778,0.037264832
1779,0.071610817
1780,0.052209519
1781,0.009935353
1782,0.012112077
1783,0.055379943
1784,0.070962152
1785,0.034037121
1786,0.003492154
1787,0.02862116
1788,0.070546695
1789,0.063206006
1790,0.017696157
1791,0.004877918
1792,0.04370632
1793,0.071844434
1794,0.044703482
1795,0.00586274
1796,0.017568442
1797,0.061803986
1798,0.06876283
1799,0.027423969
1800,0.00295565
1801,0.033570716
1802,0.070378569
1803,0.055212786
1804,0.012623938
1805,0.010280762
1806,0.051201149
1807,0.069243446
1808,0.034880486
1809,0.002803212
1810,0.02520221
1811,0.068234932
1812,0.064785132
1813,0.020562472
1814,0.005456497
1815,0.043364118
1816,0.074538557
1817,0.049959001
1818,0.00849008
1819,0.015076219
1820,0.058163093
1821,0.068616454
1822,0.029589774
1823,0.002962287
1824,0.030775601
1825,0.068439716
1826,0.05576009
1827,0.012843386
1828,0.008348291
1829,0.050254888
1830,0.072659004
1831,0.040081886
1832,0.004190478
1833,0.022647464
1834,0.067951817
1835,0.070252287
1836,0.026613302
1837,0.004651343
1838,0.03576049
1839,0.067045019
1840,0.046885836
1841,0.007222863
1842,0.012011971
1843,0.054648935
1844,0.068095637
1845,0.031736769
1846,0.004670992
1847,0.031812542
1848,0.071717086
1849,0.061381989
1850,0.016056015
1851,0.005855558
1852,0.04561362
1853,0.071874932
1854,0.043276939
1855,0.005508823
1856,0.01840529
1857,0.061076647
1858,0.065405737
1859,0.024485581
1860,0.003771279
1861,0.037123837
1862,0.072617053
1863,0.054267207
1864,0.010460139
1865,0.00914962
1866,0.050818169
1867,0.068530837
1868,0.03454878
1869,0.004259469
1870,0.027850105
1871,0.069949562
1872,0.064840692
1873,0.020008119
1874,0.004274744
1875,0.039569847
1876,0.067571734
1877,0.043233569
1878,0.006170566
1879,0.016800866
1880,0.059353889
1881,0.066437599
1882,0.026412798
1883,0.002731526
1884,0.033763614
1885,0.07158997
1886,0.057147018
1887,0.01326754
1888,0.008563223
1889,0.049301421
1890,0.070150843
1891,0.037961943
1892,0.004004842
1893,0.02225804
1894,0.063729314
1895,0.062687119
1896,0.021166054
1897,0.005724329
1898,0.041579552
1899,0.072224254
1900,0.048812522
1901,0.007691638
1902,0.013092047
1903,0.055688951
1904,0.067663439
1905,0.030210775
1906,0.003043625
1907,0.029353125
1908,0.067226303
1909,0.056357184
1910,0.014044369
1911,0.007898107
1912,0.048370226
1913,0.071721376
1914,0.040852971
1915,0.004380306
1916,0.020102167
1917,0.063701134
1918,0.067030333
1919,0.025388987
1920,0.004301196
1921,0.035652135
1922,0.067898844
1923,0.048697888
1924,0.008242103
1925,0.011024255
1926,0.0530148
1927,0.067893797
1928,0.03253611
1929,0.003991598
1930,0.028813368
1931,0.068578424
1932,0.06033358
1933,0.016671664
1934,0.006592782
1935,0.046699753
1936,0.07457012
1937,0.046654876
1938,0.006336673
1939,0.015066687
1940,0.055891187
1941,0.061762343
1942,0.023018651
1943,0.003154729
1944,0.037670516
1945,0.076344388
1946,0.060801151
1947,0.015345873
1948,0.008254911
1949,0.045361163
1950,0.06365203
1951,0.033093377
1952,0.003929047
1953,0.024946262
1954,0.064134882
1955,0.059054999
1956,0.016970434
1957,0.004599822
1958,0.042521153
1959,0.07173466
1960,0.046506111
1961,0.007152282
1962,0.017056141
1963,0.062593087
1964,0.073793638
1965,0.033412035
1966,0.002935062
1967,0.025577038
1968,0.060056919
1969,0.048808912
1970,0.010792984
1971,0.010892608
1972,0.054823059
1973,0.077408498
1974,0.044095277
1975,0.005490546
1976,0.018427798
1977,0.05798368
1978,0.058851307
1979,0.01958252
1980,0.00426225
1981,0.039590154
1982,0.071442759
1983,0.050269376
1984,0.009762171
1985,0.013626259
1986,0.054656481
1987,0.066345685
1988,0.028889737
1989,0.001410245
1990,0.028752613
1991,0.070048341
1992,0.062261312
1993,0.018666263
1994,0.007139974
1995,0.04321429
1996,0.066992476
1997,0.039395017
1998,0.004281131
1999,0.018089188
2000,0.059468549
2001,0.062952271
2002,0.023210412
2003,0.003892659
2004,0.03654483
2005,0.070086046
2006,0.051565345
2007,0.010439418
2008,0.012381845
2009,0.055252884
2010,0.0719727
2011,0.036153321
2012,0.003617462
2013,0.024228102
2014,0.063566957
2015,0.058189191
2016,0.016578497
2017,0.005716536
2018,0.044589841
2019,0.073452713
2020,0.047666568
2021,0.007728453
2022,0.015006276
2023,0.055284708
2024,0.062601208
2025,0.024742826
2026,0.002595169
2027,0.032843266
2028,0.068946828
2029,0.054491045
2030,0.012654429
2031,0.009682858
2032,0.050070992
2033,0.06957532
2034,0.037092398
2035,0.00382924
2036,0.021911375
2037,0.06175894
2038,0.059410198
2039,0.018531975
2040,0.004860855
2041,0.041595057
2042,0.071873277
2043,0.048427548
2044,0.008573081
2045,0.015381837
2046,0.057846963
2047,0.06821184
2048,0.029312094
2049,0.001025214
